gprdmedcode,Read/OXMIS term,Read/OXMIS code,Charlson disease category,Charlson score weight
206200,Malignant histiocytosis of lymph nodes of multiple sites,B623800,Cancer,2
279320,[X]Malignant neoplasm/other specified female genital organs,Byu7100,Cancer,2
297321,Malignant neoplasm of upper labial sulcus,B051200,Cancer,2
283747,NEOPLASM MALIGNANT LARYNX,1619A,Cancer,2
279021,Malignant neoplasm of fundus of corpus uteri,B430100,Cancer,2
224223,Hodgkin's paragranuloma lymph nodes inguinal region and leg,B610500,Cancer,2
242304,"Malignant neoplasm of middle lobe, bronchus or lung",B223.00,Cancer,2
233314,Malignant neoplasm of aortic body,B545100,Cancer,2
297328,Malignant neoplasm of hypopharynx NOS,B08z.00,Cancer,2
288093,Malignant neoplasm of liver unspecified,B152.00,Cancer,2
297330,Malignant neoplasm of digestive organs and peritoneum,B1...00,Cancer,2
233288,Malignant melanoma of external surface of nose,B323400,Cancer,2
251563,"Hodgkin's disease, mixed cellularity NOS",B615z00,Cancer,2
233338,"Hodgkin's, lymphocytic-histiocytic pred intrathoracic nodes",B613200,Cancer,2
237952,MALIGNANT NEOPLASM ANKLE,1959DD,Cancer,2
215127,Malignant melanoma of external auditory meatus,B322100,Cancer,2
297362,Malignant melanoma of eyelid including canthus,B321.00,Cancer,2
233357,Chronic neutrophilic leukaemia,B651200,Cancer,2
260977,[X]Additional neoplasm classification terms,Byu..00,Cancer,2
265539,MALIGNANT NEOPLASM SINUS (ACCESSORY RESP,1609A,Cancer,2
297703,"[X]Malignant neoplasm of bronchus or lung, unspecified",Byu2000,Cancer,2
279091,Megakaryocytic myelosclerosis,B6y1.11,Cancer,2
242379,Mast cell malignancy of unspecified site,B626000,Cancer,2
297343,Malignant neoplasm of epiglottis NOS,B215.00,Cancer,2
278978,Malignant neoplasm of pharynx unspecified,B0z0.00,Cancer,2
224476,[X]Other specified leukaemias,ByuD800,Cancer,2
260776,Chronic erythraemia,B671.00,Cancer,2
233344,"Leukaemic reticuloend of lymph nodes of head, face and neck",B624100,Cancer,2
224200,Malignant neoplasm of parathyroid gland,B541.00,Cancer,2
233313,Malignant neoplasm of aortic body and other paraganglia,B545.00,Cancer,2
210814,OLIGODENDROGLIOMA,1929DG,Cancer,2
274020,[V]Personal history of myeloid leukaemia,ZV10613,Cancer,2
224187,Seminoma of undescended testis,B470200,Cancer,2
270003,Mast cell malignancy of intrapelvic lymph nodes,B626600,Cancer,2
242615,[X]Malignant neoplasm/other and unspecified cranial nerves,ByuA000,Cancer,2
270015,Kaposi's sarcoma of lymph nodes,B6z0.00,Cancer,2
288184,Acute panmyelosis,B674.00,Cancer,2
288163,Hodgkin's nodular sclerosis of lymph nodes of axilla and arm,B614400,Cancer,2
292909,VAQUEZ' DISEASE,208 VA,Cancer,2
297359,Malig neop connective and soft tissue hip and leg NOS,B312z00,Cancer,2
288083,Malignant neoplasm of branchial cleft,B06y000,Cancer,2
279058,Burkitt's lymphoma of lymph nodes of axilla and upper limb,B602400,Cancer,2
297382,Malignant neoplasm of posterior wall of urinary bladder,B494.00,Cancer,2
283770,LYMPHOSARCOMA WELL DIFFERENTIATED,2001WD,Cancer,2
206143,Malignant neoplasm of skin of perineum,B335600,Cancer,2
233305,Malig neop of other and unspecified female genital organs,B45..00,Cancer,2
297370,Malignant neoplasm of skin of hand,B336300,Cancer,2
288132,Teratoma of undescended testis,B470300,Cancer,2
278997,Sarcoma of bone and connective tissue,B3...12,Cancer,2
270009,Malignant lymphoma NOS of spleen,B62y700,Cancer,2
288090,Malignant neoplasm of caecum,B134.00,Cancer,2
279035,Malignant neoplasm of corpus striatum,B510200,Cancer,2
237284,[V]Personal history of malignant neoplasm of kidney,ZV10512,Cancer,2
288165,"Hodgkin's disease, mixed cellularity",B615.00,Cancer,2
270249,[X]Mal neoplasm/overlap les/periph nerv??? nerv systm,Byu5500,Cancer,2
297381,Malignant neoplasm of other male genital organ,B48y.00,Cancer,2
288079,Malignant neoplasm of upper buccal sulcus,B051000,Cancer,2
260661,Malignant neoplasm of faucial pillar,B062000,Cancer,2
297387,Malignant neoplasm of conjunctiva,B503.00,Cancer,2
242618,[X]Other malignant immunoproliferative diseases,ByuD400,Cancer,2
251560,Hodgkin's paragranuloma,B610.00,Cancer,2
288431,"[X]Malignant neoplasm/connective  soft tissue,unspecified",Byu5900,Cancer,2
224142,Malignant neoplasm of cartilage of trachea,B220000,Cancer,2
260692,Malignant neoplasm of carpal bone - pisiform,B305300,Cancer,2
269971,Malig neop of endocrine gland or related structure NOS,B54z.00,Cancer,2
303132,MALIGNANT NEOPLASM CEREBRAL,191 A,Cancer,2
260672,Malignant neoplasm of other specified sites of colon,B13y.00,Cancer,2
260715,Malignant neoplasm of vagina,B450.00,Cancer,2
233302,"Malignant neoplasm of uterus, part unspecified",B40..00,Cancer,2
260655,"Malignant neoplasm of lower lip, lipstick area",B001100,Cancer,2
215164,Malignant neoplasm of other parts of brain,B51y.00,Cancer,2
297402,Malignant neoplasm of glomus jugulare,B545000,Cancer,2
260696,Malig neop of connective and soft tissue of lower leg,B312300,Cancer,2
256328,MALIGNANT NEOPLASM SPINAL CORD,1922A,Cancer,2
303109,PLEURA MESOTHELIOMA,1639MA,Cancer,2
233259,Malignant neoplasm of other specified site small intestine,B12y.00,Cancer,2
260748,Burkitt's lymphoma NOS,B602z00,Cancer,2
278987,Malignant neoplasm of gallbladder,B160.00,Cancer,2
206163,Malignant neoplasm of olfactory bulb,B520000,Cancer,2
274696,MYELOID LEUKAEMIA CHRONIC,2051,Cancer,2
288088,Malignant neoplasm of colon,B13..00,Cancer,2
247125,TUMOUR MIXED PAROTID,2102MP,Cancer,2
297401,Malignant neoplasm pituitary gland and craniopharyngeal duct,B542.00,Cancer,2
251516,Malignant neoplasm of skin of abdominal wall,B335300,Cancer,2
297400,"Malignant neoplasm of meninges, unspecified",B52X.00,Cancer,2
224170,Malignant neoplasm skin of other and unspecified parts face,B333.00,Cancer,2
242288,Malignant neoplasm of gastro-oesophageal junction,B110111,Cancer,2
224154,Malignant neoplasm of sacral vertebra,B306300,Cancer,2
242340,Malignant neoplasm of glans penis,B481.00,Cancer,2
297434,Hodgkin's disease NOS of lymph nodes of multiple sites,B61z800,Cancer,2
233352,Malignant lymphoma NOS of intrathoracic lymph nodes,B62y200,Cancer,2
210811,UTERUS BODY CARCINOMA,1820C,Cancer,2
279034,Malignant neoplasm of lacrimal duct NOS,B507z00,Cancer,2
279061,Hodgkin's sarcoma NOS,B612z00,Cancer,2
247117,MALIGNANT LYMPHOGRANULOMA,201 ML,Cancer,2
215096,Malignant neoplasm of pelvic peritoneum,B18y500,Cancer,2
269983,Burkitt's lymphoma of spleen,B602700,Cancer,2
210802,NEOPLASM MALIGNANT GASTROINTESTINAL TRAC,159 A,Cancer,2
297430,"Hodgkin's disease, nodular sclerosis NOS",B614z00,Cancer,2
215085,Malignant neoplasm of nasopharyngeal soft palate surface,B073100,Cancer,2
297432,Hodgkin's lymphocytic depletion lymph nodes inguinal and leg,B616500,Cancer,2
224172,Malignant neoplasm of scalp and skin of neck,B334.00,Cancer,2
279068,Nodular lymphoma of spleen,B620700,Cancer,2
279067,Hodgkin's disease NOS of spleen,B61z700,Cancer,2
256339,HEAVY-CHAIN DISEASE (IGG TYPE),203 HG,Cancer,2
215209,Other lymphoid leukaemia NOS,B64yz00,Cancer,2
233335,Hodgkin's sarcoma of spleen,B612700,Cancer,2
269974,Malignant neoplasm of thorax NOS,B551z00,Cancer,2
279059,Hodgkin's paragranuloma of intra-abdominal lymph nodes,B610300,Cancer,2
228299,[V]Personal history of malignant neoplasm - accessory sinus,ZV10211,Cancer,2
215095,Malignant neoplasm of retroperitoneum NOS,B180z00,Cancer,2
247095,MALIGNANT NEOPLASM EAR INNER,1601A,Cancer,2
303128,CARCINOMA BLADDER,188 C,Cancer,2
210806,MALIGNANT NEOPLASM SCALP,1734AC,Cancer,2
210812,MALIGNANT NEOPLASM TESTIS,186 A,Cancer,2
233280,Malignant neoplasm of acromion,B304100,Cancer,2
270006,Unspecified B-cell non-Hodgkin's lymphoma,B627W00,Cancer,2
233254,Malignant neoplasm of pyriform sinus,B081.00,Cancer,2
215162,Malignant neoplasm of temporal lobe,B512.00,Cancer,2
215084,Malignant neoplasm of anterior epiglottis NOS,B064z00,Cancer,2
206121,Malignant neoplasm of thyroid cartilage,B213300,Cancer,2
301596,[V]Personal history of monocytic leukaemia,ZV10612,Cancer,2
251573,Follicular non-Hodg mixed sml cleavd & lge cell lymphoma,B627100,Cancer,2
306049,CARCINOMA LIVER,1550C,Cancer,2
288085,"Malignant neoplasm, overlapping lesion of hypopharynx",B084.00,Cancer,2
242341,Malignant neoplasm of dome of urinary bladder,B491.00,Cancer,2
279040,Malignant neoplasm of spinal cord,B522.00,Cancer,2
297358,Malig neop of connective and soft tissue of great toe,B312600,Cancer,2
224157,Malignant neoplasm of first metatarsal bone,B308800,Cancer,2
233284,Malignant neoplasm of short bones of leg NOS,B308z00,Cancer,2
279003,"Malignant neoplasm, overlap les bone and artic cart of limbs",B309.00,Cancer,2
297360,Malignant neoplasm of connective and soft tissue of axilla,B313000,Cancer,2
251487,Malignant neoplasm of omentum,B18y300,Cancer,2
279029,Teratoma of testis,B47z.12,Cancer,2
306068,LEUKAEMIA,2079,Cancer,2
270008,Oth and unspecif peripheral & cutaneous T-cell lymphomas,B62xX00,Cancer,2
224151,Malignant neoplasm of costal cartilage,B303300,Cancer,2
279025,Malignant neoplasm of greater vestibular (Bartholin's) gland,B451000,Cancer,2
303161,LYMPHATIC LEUKAEMIA CHRONIC,2041,Cancer,2
303155,LYMPHOMA,2022,Cancer,2
306052,BASAL CELL PAPILLOMA,1739BP,Cancer,2
269997,Nodular lymphoma of intrathoracic lymph nodes,B620200,Cancer,2
303110,SARCOMA,1719B,Cancer,2
303163,POLYCYTHAEMIA,208,Cancer,2
237936,MALIGNANT NEOPLASM SIGMOID,1533A,Cancer,2
242381,Follicular non-Hodgkin's small cleaved cell lymphoma,B627000,Cancer,2
279015,Malignant neoplasm of eyelid including canthus,B331.00,Cancer,2
279014,Malignant neoplasm of sweat gland,B33..15,Cancer,2
279013,Malignant melanoma of foot,B327700,Cancer,2
303127,SEMINOMA,186 B,Cancer,2
260690,Malig neop of scapula and long bones of upper arm NOS,B304z00,Cancer,2
303111,MELANOMA MALIGNANT,1729,Cancer,2
247102,NOSE EXTERNAL MALIGNANT NEOPLASM,1723A,Cancer,2
215415,"[X]Malignant neoplasm of male genital organ, unspecified",Byu8200,Cancer,2
224224,Hodgkin's paragranuloma NOS,B610z00,Cancer,2
278972,Malignant neoplasm of roof of mouth,B055100,Cancer,2
206190,Reticulosarcoma NOS,B600z00,Cancer,2
242327,Malignant neoplasm of skin of finger,B336400,Cancer,2
224475,"[X]Malignant neoplasm of uterine adnexa, unspecified",Byu7000,Cancer,2
206100,Malignant neoplasm of lower third of oesophagus,B105.00,Cancer,2
303093,STOMACH CARCINOMA,1519C,Cancer,2
251527,Malignant neoplasm of undescended testis,B470.00,Cancer,2
269995,Hodgkin's lymphocytic depletion of intrapelvic lymph nodes,B616600,Cancer,2
233359,Other monocytic leukaemia,B66y.00,Cancer,2
251474,Malignant neoplasm of other specified site of stomach NOS,B11yz00,Cancer,2
215105,Malignant neoplasm of pleura,B23..00,Cancer,2
224222,Burkitt's lymphoma of lymph nodes of inguinal region and leg,B602500,Cancer,2
278974,Malignant neoplasm of overlapping lesion of tonsil,B060200,Cancer,2
215158,Malignant neoplasm of other urinary organs,B4Ay.00,Cancer,2
215195,Hodgkin's nodular sclerosis of intra-abdominal lymph nodes,B614300,Cancer,2
233241,"Malignant neoplasm of lip unspecified, inner aspect",B004.00,Cancer,2
215161,Malignant neoplasm of frontal lobe,B511.00,Cancer,2
251517,Malignant neoplasm of skin of shoulder,B336000,Cancer,2
242374,"Hodgkin's disease NOS of lymph nodes of head, face and neck",B61z100,Cancer,2
224144,Malignant neoplasm of main bronchus NOS,B221z00,Cancer,2
206154,Malignant neoplasm of other site of uterine body,B43y.00,Cancer,2
247114,MALIGNANT NEOPLASM THIGH,1959DB,Cancer,2
297311,Carcinoma of lip,B00..11,Cancer,2
233294,Malignant neoplasm of sebaceous gland,B33..14,Cancer,2
297353,Malignant neoplasm of fifth metacarpal bone,B305C00,Cancer,2
279063,"Hodgkin's disease, nodular sclerosis",B614.00,Cancer,2
265541,PLEURA NEOPLASM MALIGNANT PRIMARY,1630A,Cancer,2
237946,NEOPLASM MALIGNANT GENITAL TRACT FEMALE,1849A,Cancer,2
303124,CARCINOMA VULVA,1841C,Cancer,2
206109,Malignant neoplasm of tail of pancreas,B172.00,Cancer,2
306054,NEOPLASM MALIGNANT BREAST,174 A,Cancer,2
297416,"Kaposi's sarcoma, unspecified",B59zX00,Cancer,2
265565,MALIGNANT LYMPHOMA,2022ML,Cancer,2
265551,CEREBRAL NEOPLASM,191 BC,Cancer,2
233261,Hepatocellular carcinoma,B150300,Cancer,2
215192,"Hodgkin's granuloma of lymph nodes of head, face and neck",B611100,Cancer,2
206197,Mycosis fungoides of intrapelvic lymph nodes,B621600,Cancer,2
251466,"Malignant neoplasm of tongue, junctional zone",B015.00,Cancer,2
297342,Malignant neoplasm of laryngeal cartilage NOS,B213z00,Cancer,2
297318,Malignant neoplasm of floor of mouth,B04..00,Cancer,2
279016,Malignant neoplasm of upper eyelid,B331100,Cancer,2
342288,Osteosarcoma,B30z000,Cancer,2
265564,AFRICAN LYMPHOMA,2022AF,Cancer,2
288186,Myeloproliferative disorder,B6y0.00,Cancer,2
233346,Leukaemic reticuloend of lymph nodes inguinal region and leg,B624500,Cancer,2
274700,ALEUKAEMIC LEUKAEMIA,2079AL,Cancer,2
242280,"Malignant neoplasm of tongue, tip and lateral border",B012.00,Cancer,2
242314,Malignant neoplasm of third metacarpal bone,B305A00,Cancer,2
256321,MALIGNANT NEOPLASM VULVA,1841A,Cancer,2
288119,Other malignant neoplasm of skin,B33..00,Cancer,2
206436,"[X]Malignant neoplasm of meninges, unspecified",ByuA200,Cancer,2
297444,Acute lymphoid leukaemia,B640.00,Cancer,2
303133,NEUROBLASTOMA,1925NB,Cancer,2
260771,Unspec malig neop lymphoid/histiocytic intra-abdominal nodes,B62z300,Cancer,2
303149,ADENOCARCINOMA,1991AD,Cancer,2
201887,MALIGNANT NEOPLASM THUMB,1959CE,Cancer,2
206193,"Hodgkin's disease, nodular sclerosis of unspecified site",B614000,Cancer,2
269906,Malignant neoplasm of posterior third of tongue,B010.11,Cancer,2
251529,Malignant neoplasm of other male genital organ NOS,B48yz00,Cancer,2
206161,Malignant neoplasm of cerebrum NOS,B510z00,Cancer,2
297322,Malignant neoplasm of soft palate,B053.00,Cancer,2
269942,Malig neop connective and soft tissue upper limb/shoulder,B311.00,Cancer,2
297326,Malignant neoplasm of posterior pharynx,B083.00,Cancer,2
297404,Malignant neoplasm of cheek NOS,B550100,Cancer,2
292208,[V]Personal history of malignant neoplasm of intestine,ZV10013,Cancer,2
297336,Malignant neoplasm of appendix,B135.00,Cancer,2
260718,"Malignant neoplasm, overlapping lesion of penis",B487.00,Cancer,2
278986,Malignant neoplasm of intrahepatic bile ducts NOS,B151z00,Cancer,2
297447,Other myeloid leukaemia,B65y.00,Cancer,2
283746,CARCINOMA AMPULLA VATER,1562C,Cancer,2
242388,Lymphatic leukaemia,B64..11,Cancer,2
269920,Malignant neoplasm of intrahepatic canaliculi,B151300,Cancer,2
278964,Malignant neoplasm of tongue,B01..00,Cancer,2
256325,MALIGNANT NEOPLASM URETER,1892A,Cancer,2
201881,MALIGNANT TERATOMA,186 TM,Cancer,2
297325,"Malignant neoplasm, overlapping lesion of nasopharynx",B074.00,Cancer,2
206101,Malignant neoplasm of cardia of stomach NOS,B110z00,Cancer,2
283743,MALIGNANT NEOPLASM CAECUM,1530AC,Cancer,2
303118,CHORIONEPITHELIOMA,181 C,Cancer,2
233292,Malignant melanoma of fore-arm,B326200,Cancer,2
219912,MALIGNANT NEOPLASM FLANK,1959BC,Cancer,2
242318,Malignant neoplasm of medial cuneiform,B308300,Cancer,2
297334,Malignant neoplasm of ileum,B122.00,Cancer,2
278975,"Malignant neoplasm of epiglottis, free border",B064000,Cancer,2
210822,SALIVARY ADENOMA,2102A,Cancer,2
278965,Malignant overlapping lesion of tongue,B017.00,Cancer,2
260681,Malignant neoplasm of respiratory tract NOS,B2zz.00,Cancer,2
292210,[V]Personal history of malignant neoplasm of breast,ZV10300,Cancer,2
233356,Chronic myeloid leukaemia,B651.00,Cancer,2
288106,Malignant neoplasm of occipital bone,B300400,Cancer,2
283773,LEUKAEMIC ADENIA,2049AD,Cancer,2
233293,Malignant melanoma of other specified skin site,B32y.00,Cancer,2
210805,FIBROSARCOMA,1719F,Cancer,2
297378,Malignant neoplasm of other site of uterine adnexa,B44y.00,Cancer,2
256338,HEAVY-CHAIN DISEASE (IGA TYPE),203 HA,Cancer,2
260668,Malignant neoplasm of other specified part of oesophagus,B10y.00,Cancer,2
233306,Malignant neoplasm of prostate,B46..00,Cancer,2
242279,"Malignant neoplasm of lip, unspecified, external",B00z000,Cancer,2
210823,ADAMANTINOMA,2104AD,Cancer,2
215097,Malignant neoplasm of glottis,B210.00,Cancer,2
288094,Malignant neoplasm of ampulla of Vater,B162.00,Cancer,2
269929,"Malignant neoplasm, overlapping lesion of accessory sinuses",B206.00,Cancer,2
215088,Malignant neoplasm of cardiac orifice of stomach,B110000,Cancer,2
288086,Malignant neoplasm of other specified site of stomach,B11y.00,Cancer,2
201861,MALIGNANT NEOPLASM ADENOID,147 A,Cancer,2
215116,Malignant neoplasm of coccygeal vertebra,B306400,Cancer,2
215130,"Malignant melanoma of trunk, excluding scrotum, NOS",B325z00,Cancer,2
269935,Malignant neoplasm of frontal bone,B300100,Cancer,2
269936,Malignant neoplasm of nasal bone,B300300,Cancer,2
201866,HEPATOBLASTOMA,1550HB,Cancer,2
210170,[V]Personal history of Hodgkin's disease,ZV10711,Cancer,2
242292,Anal carcinoma,B142.11,Cancer,2
206126,Malignant neoplasm of carpal bone - trapezoid,B305500,Cancer,2
303123,OVARIAN TUMOUR,1830T,Cancer,2
265552,NEUROFIBROMATOSIS MALIGNANT,1924NF,Cancer,2
251496,Malignant neoplasm of intermediate cuneiform,B308400,Cancer,2
306057,CARCINOMA KIDNEY,1890C,Cancer,2
279044,Malignant neoplasm of thorax,B551.00,Cancer,2
288125,Carcinoma of genitourinary organ,B4...11,Cancer,2
215159,"Malig neop eyeball excl conjunctiva, cornea, retina, choroid",B500.00,Cancer,2
215125,Malignant neoplasm of connective and soft tissue of abdomen,B314.00,Cancer,2
228989,CARCINOMA SMALL INTESTINE,1529C,Cancer,2
215140,Malignant neoplasm of skin of buttock,B335800,Cancer,2
260774,Subacute lymphoid leukaemia,B642.00,Cancer,2
224162,Malignant neoplasm of connective and soft tissue of toe,B312500,Cancer,2
279000,Malignant neoplasm of second metacarpal bone,B305900,Cancer,2
233290,Malignant melanoma of perianal skin,B325400,Cancer,2
269956,Malignant neoplasm of epididymis,B484.00,Cancer,2
269957,Malignant neoplasm of tunica vaginalis,B48y100,Cancer,2
260749,Other specified reticulosarcoma or lymphosarcoma,B60y.00,Cancer,2
260764,Leukaemic reticuloendotheliosis of spleen,B624700,Cancer,2
297337,Malignant neoplasm of anal canal,B142.00,Cancer,2
288108,Malignant neoplasm of maxilla,B300A00,Cancer,2
297704,[X]Oth malignant neoplasm/skin of oth??? parts of face,Byu4200,Cancer,2
265554,EPENDYMOMA,1929EP,Cancer,2
260704,Malignant neoplasm of skin of upper arm,B336100,Cancer,2
237283,[V]Personal history of malignant neoplasm of liver,ZV10015,Cancer,2
288131,Malignant neoplasm of testis,B47..00,Cancer,2
251561,Hodgkin's granuloma of lymph nodes of axilla and upper limb,B611400,Cancer,2
219910,MALIGNANT NEOPLASM ADRENAL GLAND,1940A,Cancer,2
260721,Malignant neoplasm of paraurethral glands,B4A4.00,Cancer,2
224193,Malignant neoplasm of cerebral ventricle NOS,B515z00,Cancer,2
279017,Malignant neoplasm of pinna NEC,B332200,Cancer,2
269970,Malignant neoplasm of adrenal medulla,B540100,Cancer,2
288107,Malignant neoplasm of zygomatic bone,B300900,Cancer,2
215129,Malignant melanoma of trunk (excluding scrotum),B325.00,Cancer,2
269925,"Malignant neoplasm of intestinal tract, part unspecified",B1z0.00,Cancer,2
274678,MALIGNANT NEOPLASM SCROTUM,1735A,Cancer,2
224135,Malignant neoplasm of sphincter of Oddi,B161300,Cancer,2
