read_code,v36_v2_id,v36_v2_term,v36_v2,v36_v3_id,v36_v3_term,v36_v3,v37_v2_id,v37_v2_term,v37_v2,v37_v3_id,v37_v3_term,v37_v3,v38_v2_id,v38_v2_term,v38_v2,v38_v3_id,v38_v3_term,v38_v3
c43w.,ASTTRT_COD,THEOPHYLLINE 300mg m/r tablets,1,ASTTRT_COD,Theophylline 300mg m/r tablet,1,ASTTRT_COD,THEOPHYLLINE 300mg m/r tablets,1,ASTTRT_COD,Theophylline 300mg m/r tablet,1,ASTTRT_COD,THEOPHYLLINE 300mg m/r tablets,1,ASTTRT_COD,Theophylline 300mg m/r tablet,1
c43x.,ASTTRT_COD,THEOPHYLLINE 350mg m/r tablets,1,ASTTRT_COD,Theophylline 350mg m/r tablet,1,ASTTRT_COD,THEOPHYLLINE 350mg m/r tablets,1,ASTTRT_COD,Theophylline 350mg m/r tablet,1,ASTTRT_COD,THEOPHYLLINE 350mg m/r tablets,1,ASTTRT_COD,Theophylline 350mg m/r tablet,1
c43y.,ASTTRT_COD,THEOPHYLLINE 400mg m/r tablets,1,ASTTRT_COD,Theophylline 400mg m/r tablet,1,ASTTRT_COD,THEOPHYLLINE 400mg m/r tablets,1,ASTTRT_COD,Theophylline 400mg m/r tablet,1,ASTTRT_COD,THEOPHYLLINE 400mg m/r tablets,1,ASTTRT_COD,Theophylline 400mg m/r tablet,1
c43z.,ASTTRT_COD,*THEOPHYLLINE 200mg tablets,1,ASTTRT_COD,Theophylline 200mg tablet,1,ASTTRT_COD,*THEOPHYLLINE 200mg tablets,1,ASTTRT_COD,Theophylline 200mg tablet,1,ASTTRT_COD,*THEOPHYLLINE 200mg tablets,1,ASTTRT_COD,Theophylline 200mg tablet,1
c5...,ASTTRT_COD,COMPOUND BRONCHODILATORS,1,NA,NA,NA,ASTTRT_COD,COMPOUND BRONCHODILATORS,1,NA,NA,NA,ASTTRT_COD,COMPOUND BRONCHODILATORS,1,NA,NA,NA
c51..,ASTTRT_COD,COMPOUND BRONCHODILATORS A-Z,1,NA,NA,NA,ASTTRT_COD,COMPOUND BRONCHODILATORS A-Z,1,NA,NA,NA,ASTTRT_COD,COMPOUND BRONCHODILATORS A-Z,1,NA,NA,NA
c511.,ASTTRT_COD,ADRENALINE+ATROPINE COMPOUND spray,1,NA,NA,NA,ASTTRT_COD,ADRENALINE+ATROPINE COMPOUND spray,1,NA,NA,NA,ASTTRT_COD,ADRENALINE+ATROPINE COMPOUND spray,1,NA,NA,NA
c512.,ASTTRT_COD,ALUPENT EXPECTORANT 20mg tablets,1,NA,NA,NA,ASTTRT_COD,ALUPENT EXPECTORANT 20mg tablets,1,NA,NA,NA,ASTTRT_COD,ALUPENT EXPECTORANT 20mg tablets,1,NA,NA,NA
c513.,ASTTRT_COD,*ALUPENT EXPECTORANT mixture,1,NA,NA,NA,ASTTRT_COD,*ALUPENT EXPECTORANT mixture,1,NA,NA,NA,ASTTRT_COD,*ALUPENT EXPECTORANT mixture,1,NA,NA,NA
c514.,ASTTRT_COD,*ASMA-VYDRIN spray,1,NA,NA,NA,ASTTRT_COD,*ASMA-VYDRIN spray,1,NA,NA,NA,ASTTRT_COD,*ASMA-VYDRIN spray,1,NA,NA,NA
c515.,ASTTRT_COD,*ASMA-VYDRIN spray 120mL,1,NA,NA,NA,ASTTRT_COD,*ASMA-VYDRIN spray 120mL,1,NA,NA,NA,ASTTRT_COD,*ASMA-VYDRIN spray 120mL,1,NA,NA,NA
c516.,ASTTRT_COD,*BRICANYL COMPOUND tablets,1,NA,NA,NA,ASTTRT_COD,*BRICANYL COMPOUND tablets,1,NA,NA,NA,ASTTRT_COD,*BRICANYL COMPOUND tablets,1,NA,NA,NA
c517.,ASTTRT_COD,*BRICANYL EXPECTORANT elixir,1,NA,NA,NA,ASTTRT_COD,*BRICANYL EXPECTORANT elixir,1,NA,NA,NA,ASTTRT_COD,*BRICANYL EXPECTORANT elixir,1,NA,NA,NA
c518.,ASTTRT_COD,*BRONCHILATOR inhaler,1,NA,NA,NA,ASTTRT_COD,*BRONCHILATOR inhaler,1,NA,NA,NA,ASTTRT_COD,*BRONCHILATOR inhaler,1,NA,NA,NA
c519.,ASTTRT_COD,*BROVON spray 20mL,1,NA,NA,NA,ASTTRT_COD,*BROVON spray 20mL,1,NA,NA,NA,ASTTRT_COD,*BROVON spray 20mL,1,NA,NA,NA
c51a.,ASTTRT_COD,*BROVON spray 50mL,1,NA,NA,NA,ASTTRT_COD,*BROVON spray 50mL,1,NA,NA,NA,ASTTRT_COD,*BROVON spray 50mL,1,NA,NA,NA
c51A.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1
c51A.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1
c51A.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1
c51A.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1
c51A.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1
c51A.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1
c51A.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1
c51A.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms inhaler,1
c51b.,ASTTRT_COD,*BROVON MIDGET inhaler,1,NA,NA,NA,ASTTRT_COD,*BROVON MIDGET inhaler,1,NA,NA,NA,ASTTRT_COD,*BROVON MIDGET inhaler,1,NA,NA,NA
c51B.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1
c51B.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1
c51B.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1
c51B.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1
c51B.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1
c51B.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1
c51B.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1
c51B.,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1,ASTTRT_COD,FENOTEROL HYDROBROM+IPRATROPIUM BR 100micrograms/40micrograms breath-act aerosol inhaler,1,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 100micrograms/40micrograms breath-actuated aerosol inhaler,1
c51c.,ASTTRT_COD,BROVON RESERVOIR+CLOSURE,1,NA,NA,NA,ASTTRT_COD,BROVON RESERVOIR+CLOSURE,1,NA,NA,NA,ASTTRT_COD,BROVON RESERVOIR+CLOSURE,1,NA,NA,NA
c51C.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1
c51C.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1
c51C.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1
c51C.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1
c51C.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1
c51C.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1
c51C.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1
c51C.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 100micrograms/20micrograms inhaler,1,ASTTRT_COD,Salbutamol+ipratropium bromide 100micrograms/20micrograms inhaler,1
c51d.,ASTTRT_COD,BROVON RUBBER BULB,1,NA,NA,NA,ASTTRT_COD,BROVON RUBBER BULB,1,NA,NA,NA,ASTTRT_COD,BROVON RUBBER BULB,1,NA,NA,NA
c51D.,ASTTRT_COD,*COMBIVENT inhaler,1,ASTTRT_COD,Combivent inhaler,1,ASTTRT_COD,*COMBIVENT inhaler,1,ASTTRT_COD,Combivent inhaler,1,ASTTRT_COD,*COMBIVENT inhaler,1,ASTTRT_COD,Combivent inhaler,1
c51e.,ASTTRT_COD,*BROVON pressurised inhaler,1,NA,NA,NA,ASTTRT_COD,*BROVON pressurised inhaler,1,NA,NA,NA,ASTTRT_COD,*BROVON pressurised inhaler,1,NA,NA,NA
c51E.,ASTTRT_COD,COMBIVENT Unit Dose Vials,1,ASTTRT_COD,Combivent Unit Dose Vial,1,ASTTRT_COD,COMBIVENT Unit Dose Vials,1,ASTTRT_COD,Combivent Unit Dose Vial,1,ASTTRT_COD,COMBIVENT Unit Dose Vials,1,ASTTRT_COD,Combivent Unit Dose Vial,1
c51f.,ASTTRT_COD,*CAM mixture,1,NA,NA,NA,ASTTRT_COD,*CAM mixture,1,NA,NA,NA,ASTTRT_COD,*CAM mixture,1,NA,NA,NA
c51F.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1
c51F.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1
c51F.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1
c51F.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1
c51F.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1
c51F.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1
c51F.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1
c51F.,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1,ASTTRT_COD,SALBUTAMOL+IPRATROPIUM BROMIDE 2.5mg/500micrograms nebulisation units,1,ASTTRT_COD,Salbutamol+ipratropium bromide 2.5mg/500micrograms nebulisation unit,1
c51g.,ASTTRT_COD,*DUO-AUTOHALER inhaler,1,NA,NA,NA,ASTTRT_COD,*DUO-AUTOHALER inhaler,1,NA,NA,NA,ASTTRT_COD,*DUO-AUTOHALER inhaler,1,NA,NA,NA
c51G.,ASTTRT_COD,SALIPRANEB nebuliser solution 2.5mL,1,ASTTRT_COD,SALIPRANEB nebuliser solution 2.5mL,1,ASTTRT_COD,SALIPRANEB nebuliser solution 2.5mL,1,ASTTRT_COD,SALIPRANEB nebuliser solution 2.5mL,1,ASTTRT_COD,SALIPRANEB nebuliser solution 2.5mL,1,ASTTRT_COD,SALIPRANEB nebuliser solution 2.5mL,1
